time,enrolled,available,waitlisted,total
2023-05-25T01:18:57,0,56,0,56
2023-05-25T01:30:33,0,56,0,56
2023-05-25T01:42:17,0,56,0,56
2023-05-25T01:53:53,0,56,0,56
2023-05-25T02:05:28,0,56,0,56
2023-05-25T02:17:04,0,56,0,56
2023-05-25T02:28:40,0,56,0,56
2023-05-25T02:40:13,0,56,0,56
2023-05-25T02:51:46,0,56,0,56
2023-05-25T03:03:19,0,56,0,56
2023-05-25T03:14:57,0,56,0,56
2023-05-25T03:26:56,0,56,0,56
2023-05-25T03:38:33,0,56,0,56
2023-05-25T03:50:09,0,56,0,56
2023-05-25T04:01:44,0,56,0,56
2023-05-25T04:21:08,0,56,0,56
2023-05-25T04:33:08,0,56,0,56
2023-05-25T04:44:45,0,56,0,56
2023-05-25T04:56:21,0,56,0,56
2023-05-25T05:07:57,0,56,0,56
2023-05-25T05:19:34,0,56,0,56
2023-05-25T05:31:10,0,56,0,56
2023-05-25T05:42:46,0,56,0,56
2023-05-25T05:54:22,0,56,0,56
2023-05-25T06:05:59,0,56,0,56
2023-05-25T06:17:34,0,56,0,56
2023-05-25T06:29:09,0,56,0,56
2023-05-25T06:40:44,0,56,0,56
2023-05-25T06:52:19,0,56,0,56
2023-05-25T07:03:55,0,56,0,56
2023-05-25T07:15:30,0,56,0,56
2023-05-25T07:27:04,0,56,0,56
2023-05-25T07:38:38,0,56,0,56
2023-05-25T07:50:16,0,56,0,56
2023-05-25T08:01:51,0,56,0,56
2023-05-25T08:13:25,0,56,0,56
2023-05-25T08:25:09,0,56,0,56
2023-05-25T08:36:43,0,56,0,56
2023-05-25T08:48:16,0,56,0,56
2023-05-25T08:59:49,0,56,0,56
2023-05-25T09:11:22,0,56,0,56
2023-05-25T09:22:54,0,56,0,56
2023-05-25T09:34:27,0,56,0,56
2023-05-25T09:45:59,0,56,0,56
2023-05-25T09:57:33,0,56,0,56
2023-05-25T10:09:18,0,56,0,56
2023-05-25T10:20:50,0,56,0,56
2023-05-25T10:32:23,0,56,0,56
2023-05-25T10:43:56,0,56,0,56
2023-05-25T10:55:39,0,56,0,56
2023-05-25T11:07:11,0,56,0,56
2023-05-25T11:18:44,0,56,0,56
2023-05-25T11:30:16,0,56,0,56
2023-05-25T11:41:49,0,56,0,56
2023-05-25T11:53:22,0,56,0,56
2023-05-25T12:05:07,0,56,0,56
2023-05-25T12:16:39,0,56,0,56
2023-05-25T12:28:12,0,56,0,56
2023-05-25T12:39:45,0,56,0,56
2023-05-25T12:51:18,0,56,0,56
2023-05-25T13:03:01,0,56,0,56
2023-05-25T13:14:34,0,56,0,56
2023-05-25T13:26:07,0,56,0,56
2023-05-25T13:37:40,0,56,0,56
2023-05-25T13:49:13,0,56,0,56
2023-05-25T14:00:57,0,56,0,56
2023-05-25T14:12:31,0,56,0,56
2023-05-25T14:24:04,0,56,0,56
2023-05-25T14:35:37,0,56,0,56
2023-05-25T14:47:10,0,56,0,56
2023-05-25T14:58:54,0,56,0,56
2023-05-25T15:10:28,0,56,0,56
2023-05-25T15:22:02,0,56,0,56
2023-05-25T15:33:37,0,56,0,56
2023-05-25T15:45:11,0,56,0,56
2023-05-25T15:56:46,0,56,0,56
2023-05-25T16:08:31,0,56,0,56
2023-05-25T16:20:06,0,56,0,56
2023-05-25T16:31:41,0,56,0,56
2023-05-25T16:43:16,0,56,0,56
2023-05-25T16:54:52,0,56,0,56
2023-05-25T17:06:28,0,56,0,56
2023-05-25T17:18:16,0,56,0,56
2023-05-25T17:29:51,0,56,0,56
2023-05-25T17:41:27,0,56,0,56
2023-05-25T17:53:03,0,56,0,56
2023-05-25T18:04:39,0,56,0,56
2023-05-25T18:16:15,0,56,0,56
2023-05-25T18:27:50,0,56,0,56
2023-05-25T18:39:36,0,56,0,56
2023-05-25T18:51:12,0,56,0,56
2023-05-25T19:02:48,0,56,0,56
2023-05-25T19:14:24,0,56,0,56
2023-05-25T19:26:00,0,56,0,56
2023-05-25T19:37:35,0,56,0,56
2023-05-25T19:49:12,0,56,0,56
2023-05-25T20:00:57,0,56,0,56
2023-05-25T20:12:33,0,56,0,56
2023-05-25T20:24:08,0,56,0,56
2023-05-25T20:35:45,0,56,0,56
2023-05-25T20:47:20,0,56,0,56
2023-05-25T20:58:56,0,56,0,56
2023-05-25T21:10:32,0,56,0,56
2023-05-25T21:22:19,0,56,0,56
2023-05-25T21:33:54,0,56,0,56
2023-05-25T21:45:30,0,56,0,56
2023-05-25T21:57:06,0,56,0,56
2023-05-25T22:08:41,0,56,0,56
2023-05-25T22:20:16,0,56,0,56
2023-05-25T22:31:52,0,56,0,56
2023-05-25T22:43:38,0,56,0,56
2023-05-25T22:55:13,0,56,0,56
2023-05-25T23:06:52,0,56,0,56
2023-05-25T23:18:27,0,56,0,56
2023-05-25T23:30:03,0,56,0,56
2023-05-25T23:41:39,0,56,0,56
2023-05-25T23:53:16,0,56,0,56
2023-05-26T00:05:10,0,56,0,56
2023-05-26T00:16:51,0,56,0,56
2023-05-26T00:28:30,0,56,0,56
2023-05-26T00:40:09,0,56,0,56
2023-05-26T00:51:47,0,56,0,56
2023-05-26T01:03:27,0,56,0,56
2023-05-26T01:15:06,0,56,0,56
2023-05-26T01:26:44,0,56,0,56
2023-05-26T01:38:22,0,56,0,56
2023-05-26T01:50:10,0,56,0,56
2023-05-26T02:01:51,0,56,0,56
2023-05-26T02:13:30,0,56,0,56
2023-05-26T02:25:07,0,56,0,56
2023-05-26T02:36:46,0,56,0,56
2023-05-26T02:48:35,0,56,0,56
2023-05-26T03:00:14,0,56,0,56
2023-05-26T03:11:54,0,56,0,56
2023-05-26T03:23:36,0,56,0,56
2023-05-26T03:35:14,0,56,0,56
2023-05-26T03:46:52,0,56,0,56
2023-05-26T03:58:31,0,56,0,56
2023-05-26T04:10:19,0,56,0,56
2023-05-26T04:32:19,0,56,0,56
2023-05-26T04:44:23,0,56,0,56
2023-05-26T04:56:04,0,56,0,56
2023-05-26T05:07:45,0,56,0,56
2023-05-26T05:19:25,0,56,0,56
2023-05-26T05:31:04,0,56,0,56
2023-05-26T05:42:43,0,56,0,56
2023-05-26T05:54:22,0,56,0,56
2023-05-26T06:06:00,0,56,0,56
2023-05-26T06:17:39,0,56,0,56
2023-05-26T06:29:18,0,56,0,56
2023-05-26T06:40:57,0,56,0,56
2023-05-26T06:52:35,0,56,0,56
2023-05-26T07:04:13,0,56,0,56
2023-05-26T07:15:52,0,56,0,56
2023-05-26T07:27:31,0,56,0,56
2023-05-26T07:39:16,0,56,0,56
2023-05-26T07:50:53,0,56,0,56
2023-05-26T08:02:30,0,56,0,56
2023-05-26T08:14:06,0,56,0,56
2023-05-26T08:25:42,0,56,0,56
2023-05-26T08:37:18,0,56,0,56
